NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,NT_GER,NT_FG,NT_CE,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81,NOME_CURSO,Código Mantenedora,CNPJ,Natureza Jurídica,Instituição(IES),Sigla,Endereço,Município,UF,Organização Acadêmica,Categoria,Categoria Administrativa,IGC,Ano IGC
2017,2564,1,10028,2402,13405,1,2503704,25,2,24,2009,2011,1,55.7,63.3,53.1,A,B,A,C,D,B,E,A,A,A,H,F,F,A,A,25,A,A,B,C,B,D,B,E,E,A,6,4,5,5,6,4,6,6,6,5,6,4,5,4,4,5,4,4,4,4,5,5,4,5,5,8,8,8,4,4,5,4,4,3,3,3,2,2,1,6,6,5,A,A,H,C,A,B,C,A,A,B,B,B,C,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,30,2006,2011,4,48.4,70,41.2,A,D,A,A,A,B,D,B,E,D,A,A,D,A,A,25,A,A,B,B,B,A,B,E,H,A,4,4,2,3,3,5,6,5,5,5,5,4,4,1,3,4,4,6,6,2,4,5,5,5,4,8,8,3,5,4,6,4,4,4,2,3,5,4,1,3,7,3,B,J,I,I,A,C,D,B,E,B,C,C,C,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,23,2011,2012,1,31.5,19.7,35.4,A,B,A,D,B,D,D,A,A,B,A,E,F,A,A,25,A,A,A,G,B,C,C,E,H,C,6,6,6,6,6,6,6,6,4,6,6,6,6,1,6,6,6,6,6,6,6,2,2,6,6,6,1,1,6,4,6,1,1,3,1,1,1,1,1,6,5,6,A,C,I,I,A,B,D,C,A,C,C,A,C,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,32,2007,2016,1,31.1,48.4,25.3,A,A,A,D,C,B,F,A,B,B,A,A,A,A,A,25,A,A,B,B,A,C,B,E,H,C,6,4,5,4,6,6,6,6,6,4,5,4,6,8,4,6,3,3,5,3,2,1,5,6,5,8,8,7,5,2,6,5,7,6,3,4,3,8,3,6,1,4,D,J,H,B,A,C,D,D,E,C,C,A,A,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,39,2012,2013,1,70.7,67.6,71.7,B,F,A,A,A,C,C,B,F,E,A,A,A,A,A,25,A,D,B,C,B,B,B,E,A,F,6,3,6,6,3,1,6,6,6,6,3,4,6,3,6,6,2,4,1,1,5,5,6,4,6,3,1,1,6,6,6,3,6,2,1,5,4,2,1,6,1,2,A,J,I,I,A,B,D,E,A,B,B,A,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,23,2010,2011,1,32.1,56.4,24,A,F,A,A,B,B,G,B,B,B,A,A,D,A,A,23,A,A,B,H,A,E,C,E,C,A,6,6,4,5,4,3,6,6,6,5,4,3,4,2,2,5,1,1,1,2,4,5,6,4,1,3,8,5,3,3,5,6,3,3,1,1,1,4,3,2,5,1,A,B,A,C,A,B,C,B,C,B,C,B,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,22,2012,2013,1,55.9,56.3,55.8,A,D,A,B,B,B,F,B,F,E,A,F,F,A,A,23,A,A,B,C,B,B,B,E,H,C,3,4,4,2,4,5,5,4,4,4,1,2,5,1,6,6,6,4,6,4,4,4,4,5,3,8,8,1,4,1,4,4,5,4,1,8,8,1,1,5,4,3,A,C,H,F,A,B,C,C,A,B,C,B,A,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,26,2009,2013,1,41.9,41,42.2,A,B,A,B,D,E,A,A,B,A,A,D,F,A,A,25,A,A,B,K,A,C,C,E,A,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,2,6,6,6,6,6,6,6,6,6,6,5,3,6,6,6,A,B,I,I,A,B,C,B,C,A,A,A,A,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,23,2011,2013,1,36.1,45,33.1,A,B,A,A,D,E,C,A,B,A,A,B,D,A,A,25,A,A,B,A,A,C,C,E,A,A,5,6,6,6,6,6,6,6,5,5,5,4,6,5,6,6,6,6,6,5,6,5,6,6,6,3,8,4,5,5,6,5,5,6,4,5,4,5,2,5,4,4,A,C,I,I,A,D,C,B,C,C,C,A,A,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,27,2008,2013,1,40.3,53.4,35.9,A,A,A,B,B,B,B,A,C,C,A,A,A,A,A,23,A,A,B,C,B,C,B,E,A,A,4,4,4,2,4,3,4,4,3,4,2,2,3,2,3,4,4,4,3,2,1,1,3,4,4,1,1,4,4,3,4,2,4,4,1,1,1,2,1,3,3,4,A,E,B,C,A,A,C,D,A,B,C,B,C,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,30,2004,2012,1,34.9,50.8,29.6,C,A,A,A,D,B,C,A,C,A,A,F,F,A,A,25,E,A,B,C,B,E,E,E,E,A,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,5,6,6,7,7,7,6,6,6,6,7,6,5,5,5,5,7,6,5,5,A,A,B,C,A,B,B,E,A,B,B,B,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,36,2000,2010,4,31.8,47.5,26.6,A,A,A,B,A,B,C,A,F,C,A,A,A,A,A,25,A,A,B,C,A,B,B,E,A,A,6,6,6,6,6,6,6,6,6,6,5,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,5,5,5,6,6,6,6,6,A,F,A,C,A,A,C,A,E,B,B,A,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,37,2001,2010,4,46.3,57.1,42.7,A,A,A,A,B,B,F,D,D,E,A,A,A,A,A,25,A,A,A,A,B,B,B,E,H,C,4,4,4,2,4,5,5,5,4,3,4,4,4,2,4,3,3,7,4,7,4,4,4,5,7,1,1,1,6,4,5,2,2,5,2,8,8,7,7,4,2,4,D,J,I,I,A,C,F,E,E,C,C,C,C,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,29,2006,2011,4,27.3,44.1,21.7,A,F,A,A,B,B,F,A,E,C,A,A,A,A,A,25,A,C,E,K,B,A,A,E,E,A,3,3,4,4,4,5,6,6,6,6,3,3,5,4,4,4,1,1,4,1,4,3,4,4,4,1,1,4,4,5,5,1,2,4,1,3,3,3,2,1,2,3,A,A,E,B,A,C,D,A,A,C,C,B,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,30,2005,2012,4,64.1,73.8,60.9,B,B,A,B,B,C,C,A,E,E,A,A,F,A,A,23,A,A,B,G,B,E,D,E,H,A,6,4,5,6,6,4,6,6,6,6,5,4,5,4,3,4,6,6,6,4,5,3,4,4,5,8,8,2,4,5,6,2,1,4,4,2,2,2,6,6,4,2,A,A,I,I,A,B,D,E,A,B,B,D,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,24,2010,2012,4,54.3,44.9,57.4,A,D,A,B,E,B,D,A,B,A,A,A,D,A,C,25,A,A,B,C,A,C,B,E,H,A,5,4,3,4,4,5,5,5,6,5,4,4,4,4,4,5,5,5,5,3,5,5,5,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,A,C,I,I,A,B,C,D,A,B,C,B,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,26,2010,2012,4,35.2,45,31.9,A,B,A,A,A,E,C,B,A,A,G,B,C,A,A,23,A,A,B,C,B,D,B,E,H,C,5,5,4,5,5,4,5,5,5,5,4,4,4,4,5,5,5,5,5,3,4,4,5,4,4,3,3,3,4,5,5,4,5,5,5,4,4,3,2,5,5,5,A,B,I,D,A,B,D,A,A,B,A,A,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,44,1990,2012,4,48.2,67.2,41.9,B,D,A,B,B,C,E,B,E,E,A,A,F,A,A,23,A,C,C,G,A,B,B,E,H,A,3,4,3,5,5,5,5,5,5,5,5,5,4,3,5,5,3,3,3,5,4,3,5,6,4,2,2,2,4,4,6,4,3,4,2,2,1,4,5,4,3,3,D,F,I,I,A,A,D,B,C,C,C,C,D,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,24,2011,2012,4,42.5,51.6,39.4,A,D,A,B,B,B,H,A,C,B,A,F,A,A,B,25,A,A,B,C,B,E,D,E,H,A,3,4,5,5,5,5,5,5,5,5,4,4,5,3,4,5,4,4,4,8,5,4,5,5,4,8,8,8,5,5,5,5,5,5,3,5,5,5,3,5,5,4,A,A,I,I,A,A,D,E,A,C,C,C,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,30,2005,2012,4,38.7,48.4,35.4,E,D,A,C,B,C,B,A,C,C,A,A,D,A,A,25,A,A,A,B,B,D,C,E,H,A,6,5,5,7,7,5,6,6,6,6,4,5,6,3,4,6,6,6,6,5,6,5,6,5,8,7,7,5,6,4,5,4,8,5,1,7,4,3,7,6,6,4,D,F,I,I,A,A,C,D,E,A,A,B,C,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,23,2010,2011,4,43.8,50.9,41.4,B,D,A,B,B,C,D,A,B,A,A,A,F,A,A,25,A,A,B,C,B,B,C,E,E,A,5,5,6,4,5,5,6,6,6,5,4,4,6,5,5,5,5,6,5,5,5,5,5,5,6,4,4,5,6,5,6,6,5,6,5,8,8,5,6,6,6,6,A,B,B,C,A,A,C,D,A,B,A,B,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,28,2010,2011,4,38,47.3,34.9,A,C,A,A,A,B,B,A,B,A,A,E,A,A,D,25,A,A,B,G,B,C,B,E,H,A,6,6,5,5,5,4,6,6,6,5,5,5,6,5,1,6,5,5,6,4,5,5,6,6,6,3,1,5,5,5,6,5,2,5,4,5,5,3,4,5,5,5,A,A,I,I,A,C,F,E,A,B,A,A,A,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,29,2007,2011,4,53.6,43.6,56.9,A,B,A,B,C,B,G,B,E,E,A,A,A,A,E,25,A,A,B,E,B,B,C,E,H,F,6,5,5,4,6,6,6,6,6,5,5,5,6,5,6,6,3,3,3,3,4,4,4,6,6,2,2,5,6,6,6,5,6,6,4,6,4,6,5,6,6,5,D,J,B,F,A,D,D,B,E,B,B,A,A,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,31,2010,2011,4,61.1,63,60.4,A,C,A,B,A,A,A,A,C,E,A,E,A,A,E,25,A,A,C,D,B,C,C,E,E,A,6,4,6,6,6,4,6,6,6,6,6,5,6,5,2,6,5,5,5,3,5,5,5,5,6,2,1,4,4,6,6,6,4,4,5,5,5,5,6,6,5,6,A,A,I,I,A,C,D,E,A,B,B,B,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,32,2005,2016,4,40,39.4,40.2,B,B,A,B,E,B,H,B,E,D,A,A,A,A,B,25,A,A,B,H,A,E,D,D,H,F,4,4,5,5,2,5,5,4,2,4,1,4,4,2,5,4,3,4,3,3,1,2,3,5,2,2,1,3,4,3,5,4,2,3,1,2,2,2,2,2,3,2,B,J,I,I,A,B,D,C,C,C,B,A,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,23,2010,2012,1,52.3,64.2,48.3,A,D,A,A,E,B,E,C,B,A,A,A,A,A,A,25,A,A,B,A,A,B,C,E,E,A,3,4,5,3,5,5,5,5,4,4,3,4,4,4,5,5,5,5,6,3,3,3,3,6,5,2,1,5,5,6,5,3,5,6,3,3,3,5,3,5,4,5,A,A,I,I,A,B,C,B,A,B,C,B,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,36,2000,2011,4,32.2,22.6,35.4,B,A,A,E,E,B,F,C,E,C,B,A,A,A,A,25,B,A,A,H,A,C,B,E,E,A,7,7,1,1,6,6,2,1,3,3,7,7,2,2,6,3,7,7,7,7,3,2,2,2,3,3,3,7,3,3,3,2,4,3,6,6,6,5,7,7,3,6,A,A,B,D,A,B,D,B,A,C,C,C,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,26,2008,2012,1,38.8,43.4,37.2,A,B,A,B,B,B,D,A,B,A,A,E,F,A,A,23,A,A,A,A,B,C,B,E,A,A,5,6,5,6,6,6,6,5,6,6,5,6,5,5,6,6,6,6,6,6,6,5,5,6,6,6,6,6,5,6,6,6,6,6,5,5,5,6,7,6,5,6,A,A,A,C,A,A,C,A,A,B,B,A,A,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,52,1985,2011,4,37.9,30.3,40.4,B,D,A,D,D,C,E,F,C,E,A,A,A,A,A,25,A,A,B,C,A,C,C,E,H,A,5,5,5,6,6,5,6,6,6,6,5,5,5,5,5,5,7,7,7,7,5,5,6,6,6,7,7,6,5,4,5,6,4,4,4,4,4,5,4,4,4,4,A,J,A,B,A,A,D,A,A,B,B,B,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,26,2010,2011,4,53.8,68.8,48.8,A,B,A,B,C,B,B,B,F,E,A,E,F,A,A,25,A,A,B,C,B,C,B,E,E,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,4,4,6,6,6,6,6,1,1,4,6,6,6,6,6,6,2,5,4,5,6,6,6,4,A,A,H,D,A,D,C,A,A,A,A,B,A,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,38,2004,2011,4,37.4,32.7,38.9,A,A,A,E,B,B,C,B,D,B,A,A,A,A,A,25,A,D,B,A,A,C,B,E,H,A,5,5,6,6,6,5,6,6,5,6,6,5,5,5,4,6,7,7,7,7,5,4,6,6,6,7,7,6,6,4,6,5,4,4,4,5,4,5,4,5,5,4,B,J,I,I,A,A,D,A,A,B,B,B,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,25,2010,2011,1,36.6,55.9,30.1,B,D,A,A,A,C,B,A,B,A,A,A,A,A,A,25,A,A,B,C,B,C,B,E,H,A,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,7,6,1,6,5,5,7,7,5,5,5,6,5,5,4,4,7,7,5,4,5,5,5,A,C,I,I,A,C,D,A,A,C,C,D,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,27,2008,2011,4,24.9,26.5,24.3,A,B,A,B,C,B,F,C,E,E,A,A,F,A,A,25,A,A,B,A,B,C,B,E,A,F,6,6,6,6,6,6,6,6,6,6,5,6,4,3,3,5,6,5,5,5,6,5,6,6,6,7,7,6,6,5,5,6,5,6,5,8,8,5,4,6,5,4,A,C,B,C,A,D,D,B,C,B,A,B,A,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,27,2008,2010,4,50.4,72.5,43,B,D,A,A,B,C,D,A,E,E,A,F,A,A,A,25,A,A,G,G,B,B,B,E,H,A,5,5,5,2,5,6,6,6,6,6,4,5,6,4,4,6,5,2,4,6,2,2,6,5,4,1,1,4,6,6,6,3,5,4,3,3,2,3,2,5,1,5,D,F,I,I,A,C,D,D,E,C,B,B,A,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,29,2008,2010,4,21.9,43.7,14.6,A,C,A,A,A,B,D,B,B,A,A,A,A,A,A,25,A,A,B,C,B,C,B,A,G,A,5,5,5,5,5,5,6,6,6,5,5,6,6,5,6,6,6,4,4,4,5,6,6,6,6,5,5,5,5,4,5,6,5,6,5,5,5,5,5,5,3,6,D,D,H,C,A,A,B,B,A,A,A,B,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,29,2007,2014,4,37.9,41.4,36.7,B,D,A,D,B,C,B,B,C,D,A,A,A,A,E,25,A,A,B,G,B,D,B,E,B,F,5,5,5,5,5,5,6,5,6,5,5,6,6,3,5,5,5,5,6,4,5,4,6,6,5,8,8,6,6,4,6,5,4,5,5,8,8,4,4,6,3,5,A,C,B,D,A,B,D,E,A,A,C,A,A,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
